eps= 2,eps= 10
246.120393384087,254.028497016165
101.924070497704,88.8819871051732
139.709761188122,125.672574314026
163.891825988846,150.628820061376
180.608902797097,166.049271342623
191.997192928162,180.227582144479
31.349305299757,38.7092714695001
75.7499453826196,55.7010006517748
30.3738706175817,34.7579542221117
